cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f000000000000063229,f0105232,50,7891203063229,2.99,1.82,19053100,BiscoitoRechTrufado 140,10/30/2025,
f000000000000063243,f0105231,50,7891203063243,2.99,1.82,19053100,BiscoitoRechChocolate 140,10/26/2025,
f000000000000063250,f0105233,50,7891203063250,2.99,1.82,19053100,BiscoitoRechMorango 140,10/30/2025,
f000000000000063274,f1004232,50,7891203063274,2.99,1.82,19053100,BiscoitoRechBauniGB 140,10/30/2025,
f000000000000063564,f1004231,50,7891203063564,2.99,1.82,19053100,BiscoitoRechMousseMorangoGB140,09/25/2025,
f000000000000063564,f1004231,50,7891203063564,2.99,1.82,19053100,BiscoitoRechMousseMorangoGB140,09/25/2025,
f000000000000021205,f21205,50,7891203021205,11.99,6.56,19053100,BiscoitoRosqNata 500,03/27/2025,
f000000000000021250,f21250,50,7891203021250,13.99,9.43,19053100,BiscoitoSequilhinho 500,08/21/2025,
f000000000000063519,f63519,50,7891203063519,10.5,6.6,19053100,BiscoitoSequilhinho 350,08/21/2025,
f000000000000069818,f69818,50,7891203069818,11.43,7.62,19059010,PaoAzeiteErvas 380,08/03/2024,
f000000000000068774,f0071,50,7891203057075,3.99,2.41,19053200,BiscoitoWaferChocolate 112,10/30/2025,
f000000000000068835,f0105235,50,7891203058614,3.99,2.41,19053200,BiscoitoWaferGBChocSuico 112,10/16/2025,
f000000000000068781,f0105234,50,7891203057068,3.99,2.41,19053200,BiscoitoWaferMorango 112,10/16/2025,
f000000000000068798,f0072,50,7891203058577,3.99,2.41,19053200,BiscoitoWaferLimao 112,10/16/2025,
f000000000000068804,f2205231,50,7891203058584,3.99,2.41,19053200,BiscoitoWaferAbacaxiCoco 112,10/16/2025,
f000000000000068811,f0105236,50,7891203058591,3.99,2.41,19053200,BiscoitoWaferFlorestaNegra 112,10/30/2025,
f000000000000068828,f2205232,50,7891203058607,3.99,2.41,19053200,BiscoitoWaferGBBaunilha 112,10/30/2025,
f000000000000069566,f31102466,50,7891203069566,2.2,1.4480555555555554,19059090,SalgBisnackQueijo 80,10/31/2024,
f000000000000060044,f31102449,50,7891203060044,2.2,1.4480555555555554,19059090,SalgBisnackPizza 80,10/31/2024,
f000000000000060082,f31102418,50,7891203060082,2.2,1.4480555555555554,19059090,SalgBisnackChurrasco 80,10/31/2024,
f000000000000060068,f31102455,50,7891203060068,2.2,1.4480555555555554,19059090,SalgBisnackPimentaMexicana 80,10/31/2024,
f000000000000067975,f31102491,50,7891203067975,0.99,0.58,19053100,BiscoitoRechBauniGB 42,11/07/2024,
f000000000000067982,f31102484,50,7891203067982,0.99,0.58,19053100,BiscoitoRechMousseMorangoGB 42,11/07/2024,
f000000000000021151,f31102458,50,7891203021151,11.99,8.08,19053100,BiscoitoRosqLeite 500,09/25/2025,
f000000000000056627,f197324,50,7891203056627,3.99,2.48,19052090,BolinhoPanqBauniBaunilha 70,11/21/2024,
f000000000000057778,f197326,50,7891203057778,3.99,2.48,19052090,BolinhoPanqChocChocolate 70,11/21/2024,
f000000000000058041,f7807,50,7891203058041,3.99,2.48,19052090,BolinhoPanqBauniMorango 70,11/21/2024,
f000000000000058058,f72721,50,7891203058058,3.99,2.48,19052090,BolinhoPanqBauniDoceLeite 70,12/19/2024,
f000000000000059390,f72723,50,7891203059390,3.99,2.48,19052090,BolinhoPanqChocoboy 70,12/19/2024,
f000000000000059406,f197325,50,7891203059406,3.99,2.48,19052090,BolinhoPanqChocBaunilha 70,12/19/2024,
f000000000000059413,f688529,50,7891203059413,3.99,2.48,19052090,BolinhoPanqBauniBrigadeiro 70,12/19/2024,
f000000000000020253,f21112479,50,7891203020253,6.99,4.6,19053100,BiscoitoSequilhinho 200,08/01/2025,
f000000000000056122,f5122436,50,f7891203056122,8.99,5.94,19053100,BiscoitoAguaSal 400,10/30/2025,
f000000000000068965,f1322593,50,f7891203068965,9.5,6.15,19059010,PaoArtesanaleIntegral 350,02/13/2025,
f000000000000061256,f342581,50,f7891203061256,3.99,2.41,19053200,BiscoitoWaferRedVelvet 112,10/16/2025,
f000000000000050441,f852526,50,f7891203050441,9.2,6.1,19053100,BiscoitoMaria 400,10/30/2025,
f000000000000063526,f2909225,50,f7891203063526,19.9,13.24,19052010,PaoPanettoneFrutCristUvaPas400,08/01/2025,
f000000000000061461,f011010,50,f7891203061461,6.99,4.36,19052010,PaoPanettoneMiniFrutCristUvaPas80,08/01/2025,
f000000000000061560,f12147,50,f7891203061560,3.99,2.41,19053200,BiscoitoWaferFrutasVermelhas 112,08/28/2025,
f000000000000061485,f1482575,50,f7891203061485,2.99,1.82,19053100,BiscoitoRechEstelar 140,10/26/2025,
f000000000000061508,f2612214,50,f7891203059475,3.99,2.58,19052090,BolinhoBebezinhoChocSupreme 70,10/30/2025,
