cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f00276044,f2323,50.0,f7891098000057,5.99,4.079722222222222,9030090.0,022 1202 CHA MATTE LEAO LIMAO(0057)..1X25SAQ LEAO,09/25/2024,
f01987134,f2609228,50.0,f7896102501971,4.2,2.72,21032010.0,"099 MOLHO ERVAS FINAS QUERO SACHE....1X300GR %AGR:  74,2800 BASE ST: *********16,52 VALOR ST: **********2,00",9/27/2023,
f00460154,f72494,50.0,f7896029022276,4.2,2.7,23099010.0,"099 PEDIGREE SACHE AD CORD RPEQ......1X100GR %AGR:  58,6200 BASE ST: *********42,54 VALOR ST: **********4,86",9/27/2023,
f00279034,f2317,50.0,f7891098000156,5.5,2.93,12119090.0,022 7102 CHA LEAO FUZE CAPIM CIDRE.01X10 SAQ LEAO,09/25/2024,
f00460124,f72341,50.0,f7896029019009,4.2,2.7,23099010.0,"099 PEDIGREE SACHE AD FRANGO RMG.....1X100GR %AGR:  58,6200 BASE ST: *********42,54 VALOR ST: **********4,86",9/27/2023,
f01987114,f2411226,50.0,f7896102501933,4.2,2.72,21032010.0,"099 MOLHO PIZZA QUERO SACHE..........1X300GR %AGR:  74,2800 BASE ST: *********14,53 VALOR ST: **********1,76",9/27/2023,
f01985004,f279202385,50.0,f7896102509144,7.99,5.14,21033021.0,"099 MOSTARDA QUERO...(9144)...........01X190 %AGR:  92,3800 BASE ST: *********32,55 VALOR ST: **********4,15",9/27/2023,
f01787054,f7667,50.0,f7898629570164,6.99,4.41,17049020.0,001 BALA GELATINA WUMMIS ZOURR(0164)..1X90GR HARIBO,9/27/2023,
f01787484,f3228,50.0,f7898629570485,6.99,4.41,17049020.0,001 BALA GELATINA CREAM KISS.........01X90GR HARIBO,9/27/2023,
f01788514,f279202386,50.0,f7898629571598,6.99,4.41,17049020.0,001 BALA STICKS HOTWHEELS MELANCIA.....1X80G HARIBO,9/27/2023,
f03532411,f139202386,50.0,f7896102502145,3.5,1.9941666666,21032010.0,"099 MOLHO TRADICIONAL HEMMER SC......24X300G %AGR:  74,2800 BASE ST: *********60,16 VALOR ST: **********7,29",9/27/2023,
f03532411 - FD,f279202361,50.0,f17896102502142,71.99,47.85999999839999,21032010.0,"099 MOLHO TRADICIONAL HEMMER SC......24X300G %AGR:  74,2800 BASE ST: *********60,16 VALOR ST: **********7,29",9/27/2023,
f01797044,f10109,50.0,f7898629570140,6.99,4.41,17049020.0,001 BALA GELATINA WUMMIS...............1X90G HARIBO,9/27/2023,
f01787494,f279202357,50.0,f7898629571819,6.99,4.41,17049020.0,001 BALA GELATINA LETRINHAS...........1X80GR HARIBO,9/27/2023,
f00633252 - FD,f19720233,50.0,f7896423420159,89.99,59.8,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  83,5200 BASE ST: *********46,00 VALOR ST: **********5,73",09/25/2024,
f00276041,f2323,50.0,f7891098000057,5.99,3.985,9030090.0,022 1202 CHA MATTE LEAO LIMAO.......30X25SAQ LEAO,10/11/2023,
f00276041 - FD,f111020233,50.0,f17891098000054,179.5,119.55,9030090.0,022 1202 CHA MATTE LEAO LIMAO.......30X25SAQ LEAO,10/11/2023,
f04018202,f1110202397,50.0,f7896090100101,2.5,1.495,73231000.0,"099 LA DE ACO ASSOLAN PCT L20P18....1X20X45G %AGR:  46,6700 BASE ST: *********25,30 VALOR ST: **********2,74",10/11/2023,
f04018202 - FD,f1110202358,50.0,f27896090100129,44.99,29.9,73231000.0,"099 LA DE ACO ASSOLAN PCT L20P18....1X20X45G %AGR:  46,6700 BASE ST: *********25,30 VALOR ST: **********2,74",10/11/2023,
f01970034,f11820232,50.0,f0041333001074,11.5,7.5,85061019.0,001 PILHA DURACELL AAA C2...(1074).....1X2UN DURACELL,10/13/2023,
f00632122 - FD,f19720234,50.0,f7896423471007,89.99,59.7899999988,19053100.0,000 TWIX ORIGINAL 2 BARRAS 18X40G            MARS,08/14/2024,
f01787984,f1310202353,50.0,f7898629572069,8.2,4.41,17049020.0,001 BALA SPAGHETTI MORANGO.............1X75G HARIBO,07/17/2024,
f01787994,f1310202323,50.0,f7898629571697,6.99,4.41,17049020.0,001 BALA GELATINA MORANGUINHOS.........1X75G HARIBO,10/13/2023,
f03530274,f72390,50.0,f7891031405017,12.99,8.64,21033021.0,"099 MOSTARDA AMARELA HEMMER BG........1X200G %AGR:  92,3800 BASE ST: *********26,02 VALOR ST: **********3,32",10/13/2023,
f02219301,f3378,50.0,f7896336006624,1.0,0.4910694444416666,17049090.0,001 1892-PACOQUITA QUAD EMB DP....30X24X432G SANTA,08/02/2024,24.0
f02219301 - FD,f1310202399,50.0,f17896336012448,17.99,11.7856666666,17049090.0,001 1892-PACOQUITA QUAD EMB DP....30X24X432G SANTA,10/13/2023,30.0
f00631282,f3056,50.0,f7896423419276,5.5,3.4866666666,18069000.0,"099 M MS TUBO CHOCOLATE AO LEITE 12X30G      %AGR:  72,0300 BASE ST: *********77,48 VALOR ST: **********9,32",10/25/2023,
f00631282 - FD,f20720237,50.0,f7896423419283,125.99,83.6799999984,18069000.0,"099 M MS TUBO CHOCOLATE AO LEITE 12X30G      %AGR:  72,0300 BASE ST: *********77,48 VALOR ST: **********9,32",10/25/2023,
f01878004,f2510202312,50.0,f4000539363108,15.5,10.236666666666666,18063110.0,"099 LINDT LINDOR STICK AO LEITE........1X38G %AGR: 100,2000 BASE ST: *********30,87 VALOR ST: **********5,25",10/25/2023,
f00469224,f3003223,50.0,f7896029018057,3.5,2.18,23099010.0,"099 KITEKAT SACHE ADULTO CARNE.........1X70G %AGR:  58,6200 BASE ST: *********29,40 VALOR ST: **********3,36",10/11/2024,
f00633252 - FD,f19720233,50.0,f7896423420159,89.99,59.8,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  83,5200 BASE ST: *********46,00 VALOR ST: **********5,73",09/25/2024,
f02018154,f9002,50.0,f7896000594099,3.2,2.03,22029900.0,"099 MAGUARY NECTAR UVA.(4099)........1X200ML %AGR:  62,0900 BASE ST: **********4,76 VALOR ST: **********0,60",11/8/2023,
f03530111,f0507231,50.0,f7891031409404,11.99,6.8644,21032010.0,"099 KETCHUP TRADICIONAL HEMMER BG....25X320G %AGR:  72,0100 BASE ST: ********164,37 VALOR ST: *********19,76",11/8/2023,
f03530111 - FD,f811202371,50.0,f17891031409401,257.5,171.61,21032010.0,"099 KETCHUP TRADICIONAL HEMMER BG....25X320G %AGR:  72,0100 BASE ST: ********164,37 VALOR ST: *********19,76",11/8/2023,
f03530174,f26720231,50.0,f7891031412022,13.5,8.905277777777778,21039011.0,"099 MAIONESE TRAD HEMMER BG...........1X290G %AGR:  39,3700 BASE ST: *********39,63 VALOR ST: **********4,12",11/8/2023,
f01970004,f72251,50.0,f0041333001005,14.99,9.965555555555556,85061019.0,001 PILHA DURACELL AA C2.(1005)........1X2UN DURACELL,11/22/2023,
f00632002,f1364,50.0,f7896423424140,1.5,0.871,19053100.0,000 TWIX ORIGINAL 30X15G                     MARS,11/22/2023,
f00632002 - FD,f2211202326,50.0,f7896423424157,39.2,26.13,19053100.0,000 TWIX ORIGINAL 30X15G                     MARS,11/22/2023,
f01787694,f2211202331,50.0,f7898629571796,8.2,4.41,17049020.0,001 BALA GELATINA DINO.................1X80G HARIBO,07/17/2024,
f05013704,f221120234,50.0,f7896412851490,2.99,1.89,19053200.0,000 WAFER SABOR CHOC BRANCO C NOZES...1X100G ORQUIDEA,11/22/2023,
f00462074,f6122334,50.0,f7896029082416,30.5,20.14,23099010.0,"099 PEDIGREE DRY AD CARNE E VEG.......1X900G %AGR:  58,6200 BASE ST: *********47,77 VALOR ST: **********5,46",12/6/2023,
f00279104,f2019,50.0,f7891098001504,5.5,3.0,9096290.0,001 7106 CHA LEAO FUZE ERVA DOCE...01X10 SAQ LEAO,08/28/2024,
f00462971,f6122317,50.0,f7896029075722,279.99,186.59,23099010.0,"099 PEDIGREE DRY CARNE E FRANGO.......1X20KG %AGR:  58,6200 BASE ST: ********184,82 VALOR ST: *********21,13",12/6/2023,
f03530144,f16820230,50.0,f7891031412176,8.99,8.287777777777778,21039011.0,"099 MAIONESE HEMMER RECEITA CASEIRA...1X500G %AGR:  39,3700 BASE ST: *********44,65 VALOR ST: **********4,64",07/17/2024,
f03532414,f139202386,50.0,f7896102502145,3.99,2.359583333333333,21032010.0,"099 MOLHO TRADICIONAL HEMMER SC.......1X300G %AGR:  74,2800 BASE ST: *********58,13 VALOR ST: **********7,04",12/6/2023,
f00839131,f72273,50.0,f7896423481020,3.99,2.64,17049020.0,001 SKITTLES SABOR FRUTAS SILVESTRES 14X38G  MARS,08/28/2024,
f00839131 - FD,f6122341,50.0,f17896423481027,55.5,36.96,17049020.0,001 SKITTLES SABOR FRUTAS SILVESTRES 14X38G  MARS,08/28/2024,
f01787584,f6122367,50.0,f7898629571710,6.99,4.41,17049020.0,001 BALA GELATINA CREAM KISS..........1X80GR HARIBO,12/6/2023,
f01970034,f11820232,50.0,f0041333001074,15.99,10.56,85061019.0,001 PILHA DURACELL AAA C2...(1074).....1X2UN DURACELL,12/6/2023,
f02018344,f72501,50.0,f7896000597250,2.5,1.48,22021000.0,"099 FRUIT SHOOT MAGUARY UVA.........01X150ML %AGR:  53,7900 BASE ST: **********3,59 VALOR ST: **********0,44",12/6/2023,
f00633252 - FD,f19720233,50.0,f7896423420159,89.99,59.8,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  83,5200 BASE ST: *********54,12 VALOR ST: **********6,74",09/25/2024,
f01788474,f20122391,50.0,f7898629571680,6.99,4.41,17049020.0,001 BALA GELATI URSINHO FRUTAS BRASIL..1X80G HARIBO,12/20/2023,
f02018344,f72501,50.0,f7896000597250,2.5,1.55,22021000.0,"099 FRUIT SHOOT MAGUARY UVA.........01X150ML %AGR:  53,7900 BASE ST: **********7,19 VALOR ST: **********0,88",12/20/2023,
f02219302,f3378,50.0,f7896336006624,0.99,0.4370833332666666,17049090.0,001 1892-PACOQUITA QUAD EMB DP.....1X24X432G SANTA,12/20/2023,
f02219302 - FD,f22225555,50.0,f7896336012830,15.99,10.4899999984,17049090.0,001 1892-PACOQUITA QUAD EMB DP.....1X24X432G SANTA,12/20/2023,5.0
f00462384,f0508223,50.0,f7896029082447,30.99,20.5,23099010.0,"099 PEDIGREE DRY AD RACAS PEQUENAS...1X900GR %AGR:  58,6200 BASE ST: *********56,96 VALOR ST: **********6,51",12/20/2023,
f00279044,f2016,50.0,f7891098000163,4.5,3.0,12119090.0,001 7103 CHA LEAO CAMOMILA.........01X10 SAQ LEAO,09/25/2024,
